season,baker,week,challenge,order_judged,placement,notes,sweet,week_id,order_judged_std,order_judged_prank,order_judged_quartile,order_judged_quartile_1,order_judged_quartile_2,order_judged_quartile_3,order_judged_quartile_4,order_judged_quartile_NA,placement_std,placement_prank,judged_first,judged_last,judged_middle,baker_id,bottom3,prue_years,week_out,week_out2
collection 5,stacey,4,stroopwaffles,6,1,NA,1,collection 54,0.3651483716701107,0.625,3,0,0,1,0,0,1.2995906936517247,1,0,0,1,stacey_collection 5,0,1,9,0
collection 5,kate,4,stroopwaffles,7,6,NA,1,collection 54,0.7302967433402214,0.75,3,0,0,1,0,0,-0.3745424791975895,0.3795379537953796,0,0,0,kate_collection 5,0,1,NA,0
collection 5,tom,4,stroopwaffles,8,5,NA,1,collection 54,1.0954451150103321,0.875,4,0,0,0,1,0,-0.03971584462772664,0.48679867986798675,0,0,0,tom_collection 5,0,1,4,1
collection 5,julia,4,stroopwaffles,9,9,NA,1,collection 54,1.4605934866804429,1,4,0,0,0,1,0,-1.379022382907178,0.14356435643564358,0,1,0,julia_collection 5,1,1,6,0
collection 5,julia,5,molten chocolate pudding,1,3,NA,1,collection 55,-1.4288690166235207,0,1,1,0,0,0,0,0.629937424511999,0.7343234323432344,1,0,0,julia_collection 5,0,1,6,0
collection 5,sophie,5,molten chocolate pudding,2,1,NA,1,collection 55,-1.0206207261596576,0.14285714285714285,1,1,0,0,0,0,1.2995906936517247,1,0,0,0,sophie_collection 5,0,1,NA,0
collection 5,liam,5,molten chocolate pudding,3,2,NA,1,collection 55,-0.6123724356957946,0.2857142857142857,2,0,1,0,0,0,0.9647640590818618,0.8679867986798679,0,0,0,liam_collection 5,0,1,8,0
collection 5,steven,5,molten chocolate pudding,4,5,NA,1,collection 55,-0.20412414523193154,0.42857142857142855,2,0,1,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,steven_collection 5,0,1,NA,0
collection 5,yan,5,molten chocolate pudding,5,6,NA,1,collection 55,0.20412414523193154,0.5714285714285714,3,0,0,1,0,0,-0.3745424791975895,0.3795379537953796,0,0,1,yan_collection 5,0,1,7,0
collection 5,kate,5,molten chocolate pudding,6,8,NA,1,collection 55,0.6123724356957946,0.7142857142857142,3,0,0,1,0,0,-1.0441957483373152,0.20792079207920788,0,0,1,kate_collection 5,1,1,NA,0
collection 5,james,5,molten chocolate pudding,7,7,NA,1,collection 55,1.0206207261596576,0.857142857142857,4,0,0,0,1,0,-0.7093691137674523,0.28712871287128716,0,0,0,james_collection 5,1,1,5,1
collection 5,stacey,5,molten chocolate pudding,8,4,NA,1,collection 55,1.4288690166235207,0.9999999999999998,4,0,0,0,1,0,0.2951107899421362,0.6039603960396039,0,1,0,stacey_collection 5,0,1,9,0
collection 5,sophie,6,pasteis de nata,1,2,NA,1,collection 56,-1.3887301496588271,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,sophie_collection 5,0,1,NA,0
collection 5,kate,6,pasteis de nata,2,5,NA,1,collection 56,-0.9258200997725514,0.16666666666666666,1,1,0,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,0,kate_collection 5,0,1,NA,0
collection 5,liam,6,pasteis de nata,3,4,NA,1,collection 56,-0.4629100498862757,0.3333333333333333,2,0,1,0,0,0,0.2951107899421362,0.6039603960396039,0,0,0,liam_collection 5,0,1,8,0
collection 5,stacey,6,pasteis de nata,4,6,NA,1,collection 56,0,0.5,2,0,1,0,0,0,-0.3745424791975895,0.3795379537953796,0,0,1,stacey_collection 5,1,1,9,0
collection 5,steven,6,pasteis de nata,5,3,NA,1,collection 56,0.4629100498862757,0.6666666666666666,3,0,0,1,0,0,0.629937424511999,0.7343234323432344,0,0,1,steven_collection 5,0,1,NA,0
collection 5,yan,6,pasteis de nata,6,1,NA,1,collection 56,0.9258200997725514,0.8333333333333333,3,0,0,1,0,0,1.2995906936517247,1,0,0,0,yan_collection 5,0,1,7,0
collection 5,julia,6,pasteis de nata,7,7,NA,1,collection 56,1.3887301496588271,0.9999999999999999,4,0,0,0,1,0,-0.7093691137674523,0.28712871287128716,0,1,0,julia_collection 5,1,1,6,1
collection 5,liam,7,pizza,1,2,NA,0,collection 57,-1.3363062095621219,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,liam_collection 5,0,1,8,0
collection 5,sophie,7,pizza,2,3,NA,0,collection 57,-0.8017837257372732,0.2,1,1,0,0,0,0,0.629937424511999,0.7343234323432344,0,0,0,sophie_collection 5,0,1,NA,0
collection 5,kate,7,pizza,3,6,NA,0,collection 57,-0.2672612419124244,0.4,2,0,1,0,0,0,-0.3745424791975895,0.3795379537953796,0,0,1,kate_collection 5,1,1,NA,0
collection 5,stacey,7,pizza,4,4,NA,0,collection 57,0.2672612419124244,0.6000000000000001,3,0,0,1,0,0,0.2951107899421362,0.6039603960396039,0,0,1,stacey_collection 5,0,1,9,0
collection 5,steven,7,pizza,5,1,NA,0,collection 57,0.8017837257372732,0.8,3,0,0,1,0,0,1.2995906936517247,1,0,0,0,steven_collection 5,0,1,NA,0
collection 5,yan,7,pizza,6,5,NA,0,collection 57,1.3363062095621219,1,4,0,0,0,1,0,-0.03971584462772664,0.48679867986798675,0,1,0,yan_collection 5,1,1,7,1
collection 5,sophie,8,rum nicky,2,4,NA,1,collection 58,-0.6324555320336759,0.25,1,1,0,0,0,0,0.2951107899421362,0.6039603960396039,0,0,0,sophie_collection 5,0,1,NA,0
collection 5,liam,8,rum nicky,1,5,NA,1,collection 58,-1.2649110640673518,0,1,1,0,0,0,0,-0.03971584462772664,0.48679867986798675,1,0,0,liam_collection 5,1,1,8,1
collection 5,steven,8,rum nicky,3,1,NA,1,collection 58,0,0.5,2,0,1,0,0,0,1.2995906936517247,1,0,0,1,steven_collection 5,0,1,NA,0
collection 5,stacey,8,rum nicky,4,3,NA,1,collection 58,0.6324555320336759,0.75,3,0,0,1,0,0,0.629937424511999,0.7343234323432344,0,0,1,stacey_collection 5,0,1,9,0
collection 5,kate,8,rum nicky,5,2,NA,1,collection 58,1.2649110640673518,1,4,0,0,0,1,0,0.9647640590818618,0.8679867986798679,0,1,0,kate_collection 5,0,1,NA,0
collection 5,steven,9,les miserables,4,3,NA,1,collection 59,1.161895003862225,1,4,0,0,0,1,0,0.629937424511999,0.7343234323432344,0,1,0,steven_collection 5,0,1,NA,0
collection 5,kate,9,les miserables,3,4,NA,1,collection 59,0.3872983346207417,0.6666666666666666,3,0,0,1,0,0,0.2951107899421362,0.6039603960396039,0,0,1,kate_collection 5,1,1,NA,0
collection 5,sophie,9,les miserables,2,1,NA,1,collection 59,-0.3872983346207417,0.3333333333333333,2,0,1,0,0,0,1.2995906936517247,1,0,0,0,sophie_collection 5,0,1,NA,0
collection 5,stacey,9,les miserables,1,2,NA,1,collection 59,-1.161895003862225,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,stacey_collection 5,0,1,9,1
collection 5,kate,10,ginger biscuits,2,3,NA,1,collection 510,0,0.5,2,0,1,0,0,0,0.629937424511999,0.7343234323432344,0,0,1,kate_collection 5,1,1,NA,0
collection 5,sophie,10,ginger biscuits,3,2,NA,1,collection 510,1,1,3,0,0,1,0,0,0.9647640590818618,0.8679867986798679,0,1,0,sophie_collection 5,0,1,NA,0
collection 5,steven,10,ginger biscuits,1,1,NA,1,collection 510,-1,0,1,1,0,0,0,0,1.2995906936517247,1,1,0,0,steven_collection 5,0,1,NA,0
collection 6,antony,1,wagon wheel,3,12,NA,1,collection 61,-0.8591845279893067,0.25,1,1,0,0,0,0,-2.3835022866167663,0.018151815181518205,0,0,0,antony_collection 6,1,1,3,0
collection 6,briony,1,wagon wheel,12,2,NA,1,collection 61,1.592634734809446,1,4,0,0,0,1,0,0.9647640590818618,0.8679867986798679,0,1,0,briony_collection 6,0,1,9,0
collection 6,dan,1,wagon wheel,1,5,NA,1,collection 61,-1.404033253055696,0,1,1,0,0,0,0,-0.03971584462772664,0.48679867986798675,1,0,0,dan_collection 6,0,1,6,0
collection 6,imelda,1,wagon wheel,2,11,NA,1,collection 61,-1.1316088905225015,0.08333333333333333,1,1,0,0,0,0,-2.0486756520469034,0.04785478547854782,0,0,0,imelda_collection 6,1,1,1,1
collection 6,jon,1,wagon wheel,6,5,NA,1,collection 61,-0.04191144038972236,0.49999999999999994,2,0,1,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,jon_collection 6,0,1,7,0
collection 6,karen,1,wagon wheel,9,6,NA,1,collection 61,0.7753616472098619,0.75,3,0,0,1,0,0,-0.3745424791975895,0.3795379537953796,0,0,0,karen_collection 6,0,1,5,0
collection 6,kim-joy,1,wagon wheel,7,10,NA,1,collection 61,0.23051292214347238,0.5833333333333333,3,0,0,1,0,0,-1.7138490174770407,0.08910891089108908,0,0,1,kim-joy_collection 6,1,1,9,0
collection 6,luke,1,wagon wheel,4,8,NA,1,collection 61,-0.5867601654561119,0.3333333333333333,2,0,1,0,0,0,-1.0441957483373152,0.20792079207920788,0,0,0,luke_collection 6,0,1,2,0
collection 6,manon,1,wagon wheel,5,3,NA,1,collection 61,-0.31433580292291713,0.41666666666666663,2,0,1,0,0,0,0.629937424511999,0.7343234323432344,0,0,1,manon_collection 6,0,1,8,0
collection 6,rahul,1,wagon wheel,11,7,NA,1,collection 61,1.3202103722762515,0.9166666666666667,4,0,0,0,1,0,-0.7093691137674523,0.28712871287128716,0,0,0,rahul_collection 6,0,1,9,0
collection 6,ruby,1,wagon wheel,8,1,NA,1,collection 61,0.5029372846766671,0.6666666666666666,3,0,0,1,0,0,1.2995906936517247,1,0,0,1,ruby_collection 6,0,1,9,0
collection 6,terry,1,wagon wheel,10,9,NA,1,collection 61,1.0477860097430567,0.8333333333333334,4,0,0,0,1,0,-1.379022382907178,0.14356435643564358,0,0,0,terry_collection 6,1,1,5,0
collection 6,antony,2,le gateau vert,11,9,NA,1,collection 62,1.5582557298274986,1.0000000000000002,4,0,0,0,1,0,-1.379022382907178,0.14356435643564358,0,1,0,antony_collection 6,1,1,3,0
collection 6,briony,2,le gateau vert,2,5,NA,1,collection 62,-1.0308460981935759,0.18181818181818182,1,1,0,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,0,briony_collection 6,0,1,9,0
collection 6,dan,2,le gateau vert,10,3,NA,1,collection 62,1.2705777489362682,0.9090909090909093,4,0,0,0,1,0,0.629937424511999,0.7343234323432344,0,0,0,dan_collection 6,0,1,6,0
collection 6,jon,2,le gateau vert,1,1,NA,1,collection 62,-1.3185240790848065,0,1,1,0,0,0,0,1.2995906936517247,1,1,0,0,jon_collection 6,0,1,7,0
collection 6,karen,2,le gateau vert,8,11,NA,1,collection 62,0.6952217871538071,0.7272727272727274,3,0,0,1,0,0,-2.0486756520469034,0.04785478547854782,0,0,0,karen_collection 6,1,1,5,0
collection 6,kim-joy,2,le gateau vert,4,4,NA,1,collection 62,-0.4554901364111149,0.36363636363636365,2,0,1,0,0,0,0.2951107899421362,0.6039603960396039,0,0,1,kim-joy_collection 6,0,1,9,0
collection 6,luke,2,le gateau vert,5,7,NA,1,collection 62,-0.16781215551988438,0.4545454545454546,2,0,1,0,0,0,-0.7093691137674523,0.28712871287128716,0,0,1,luke_collection 6,0,1,2,1
collection 6,manon,2,le gateau vert,6,6,NA,1,collection 62,0.11986582537134613,0.5454545454545455,3,0,0,1,0,0,-0.3745424791975895,0.3795379537953796,0,0,1,manon_collection 6,0,1,8,0
collection 6,rahul,2,le gateau vert,9,2,NA,1,collection 62,0.9828997680450376,0.8181818181818183,4,0,0,0,1,0,0.9647640590818618,0.8679867986798679,0,0,0,rahul_collection 6,0,1,9,0
collection 6,ruby,2,le gateau vert,7,10,NA,1,collection 62,0.40754380626257664,0.6363636363636365,3,0,0,1,0,0,-1.7138490174770407,0.08910891089108908,0,0,1,ruby_collection 6,1,1,9,0
collection 6,terry,2,le gateau vert,3,8,NA,1,collection 62,-0.7431681173023454,0.2727272727272727,2,0,1,0,0,0,-1.0441957483373152,0.20792079207920788,0,0,0,terry_collection 6,1,1,5,0
collection 6,antony,3,naan bread,4,8,NA,0,collection 63,-0.4285937424458388,0.4,2,0,1,0,0,0,-1.0441957483373152,0.20792079207920788,0,0,1,antony_collection 6,1,1,3,1
collection 6,briony,3,naan bread,10,9,NA,0,collection 63,1.5919196147988302,0.9999999999999999,4,0,0,0,1,0,-1.379022382907178,0.14356435643564358,0,1,0,briony_collection 6,1,1,9,0
collection 6,dan,3,naan bread,7,6,NA,0,collection 63,0.5816629361764957,0.7,3,0,0,1,0,0,-0.3745424791975895,0.3795379537953796,0,0,1,dan_collection 6,0,1,6,0
collection 6,jon,3,naan bread,2,2,NA,0,collection 63,-1.1020981948607285,0.1,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,0,0,0,jon_collection 6,0,1,7,0
collection 6,karen,3,naan bread,6,5,NA,0,collection 63,0.24491070996905087,0.6,3,0,0,1,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,karen_collection 6,0,1,5,0
collection 6,kim-joy,3,naan bread,9,10,NA,0,collection 63,1.2551673885913854,0.8999999999999999,4,0,0,0,1,0,-1.7138490174770407,0.08910891089108908,0,0,0,kim-joy_collection 6,1,1,9,0
collection 6,manon,3,naan bread,3,3,NA,0,collection 63,-0.7653459686532836,0.2,1,1,0,0,0,0,0.629937424511999,0.7343234323432344,0,0,0,manon_collection 6,0,1,8,0
collection 6,rahul,3,naan bread,8,4,NA,0,collection 63,0.9184151623839405,0.7999999999999999,3,0,0,1,0,0,0.2951107899421362,0.6039603960396039,0,0,0,rahul_collection 6,0,1,9,0
collection 6,ruby,3,naan bread,1,7,NA,0,collection 63,-1.4388504210681732,0,1,1,0,0,0,0,-0.7093691137674523,0.28712871287128716,1,0,0,ruby_collection 6,0,1,9,0
collection 6,terry,3,naan bread,5,1,NA,0,collection 63,-0.09184151623839396,0.5,2,0,1,0,0,0,1.2995906936517247,1,0,0,1,terry_collection 6,0,1,5,0
collection 6,briony,4,blancmange and langue du chat,4,5,NA,1,collection 64,-0.20412414523193154,0.42857142857142855,2,0,1,0,0,0,-0.03971584462772664,0.48679867986798675,0,NA,1,briony_collection 6,0,1,9,0
collection 6,dan,4,blancmange and langue du chat,8,1,NA,1,collection 64,1.4288690166235207,0.9999999999999998,4,0,0,0,1,0,1.2995906936517247,1,0,NA,0,dan_collection 6,0,1,6,0
collection 6,jon,4,blancmange and langue du chat,6,3,NA,1,collection 64,0.6123724356957946,0.7142857142857142,3,0,0,1,0,0,0.629937424511999,0.7343234323432344,0,NA,1,jon_collection 6,0,1,7,0
collection 6,karen,4,blancmange and langue du chat,2,7,NA,1,collection 64,-1.0206207261596576,0.14285714285714285,1,1,0,0,0,0,-0.7093691137674523,0.28712871287128716,0,NA,0,karen_collection 6,1,1,5,0
collection 6,kim-joy,4,blancmange and langue du chat,1,6,NA,1,collection 64,-1.4288690166235207,0,1,1,0,0,0,0,-0.3745424791975895,0.3795379537953796,1,NA,0,kim-joy_collection 6,0,1,9,0
collection 6,manon,4,blancmange and langue du chat,5,8,NA,1,collection 64,0.20412414523193154,0.5714285714285714,3,0,0,1,0,0,-1.0441957483373152,0.20792079207920788,0,NA,1,manon_collection 6,1,1,8,0
collection 6,rahul,4,blancmange and langue du chat,3,4,NA,1,collection 64,-0.6123724356957946,0.2857142857142857,2,0,1,0,0,0,0.2951107899421362,0.6039603960396039,0,NA,0,rahul_collection 6,0,1,9,0
collection 6,ruby,4,blancmange and langue du chat,7,2,NA,1,collection 64,1.0206207261596576,0.857142857142857,4,0,0,0,1,0,0.9647640590818618,0.8679867986798679,0,NA,0,ruby_collection 6,0,1,9,0
collection 6,terry,4,blancmange and langue du chat,NA,NA,did not compete,1,collection 64,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,terry_collection 6,NA,1,5,0
collection 6,briony,5,ma'amoul,2,6,NA,1,collection 65,-1.0954451150103321,0.125,1,1,0,0,0,0,-0.3745424791975895,0.3795379537953796,0,0,0,briony_collection 6,0,1,9,0
collection 6,dan,5,ma'amoul,8,2,NA,1,collection 65,1.0954451150103321,0.875,4,0,0,0,1,0,0.9647640590818618,0.8679867986798679,0,0,0,dan_collection 6,0,1,6,0
collection 6,jon,5,ma'amoul,1,7,NA,1,collection 65,-1.4605934866804429,0,1,1,0,0,0,0,-0.7093691137674523,0.28712871287128716,1,0,0,jon_collection 6,1,1,7,0
collection 6,karen,5,ma'amoul,6,9,NA,1,collection 65,0.3651483716701107,0.625,3,0,0,1,0,0,-1.379022382907178,0.14356435643564358,0,0,1,karen_collection 6,1,1,5,1
collection 6,kim-joy,5,ma'amoul,7,4,NA,1,collection 65,0.7302967433402214,0.75,3,0,0,1,0,0,0.2951107899421362,0.6039603960396039,0,0,0,kim-joy_collection 6,0,1,9,0
collection 6,manon,5,ma'amoul,4,5,NA,1,collection 65,-0.3651483716701107,0.375,2,0,1,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,manon_collection 6,0,1,8,0
collection 6,rahul,5,ma'amoul,5,3,NA,1,collection 65,0,0.5,2,0,1,0,0,0,0.629937424511999,0.7343234323432344,0,0,1,rahul_collection 6,0,1,9,0
collection 6,ruby,5,ma'amoul,9,1,NA,1,collection 65,1.4605934866804429,1,4,0,0,0,1,0,1.2995906936517247,1,0,1,0,ruby_collection 6,0,1,9,0
collection 6,terry,5,ma'amoul,3,8,NA,1,collection 65,-0.7302967433402214,0.25,1,1,0,0,0,0,-1.0441957483373152,0.20792079207920788,0,0,0,terry_collection 6,1,1,5,1
collection 6,briony,6,puits d'amour,7,1,NA,1,collection 66,1.3887301496588271,0.9999999999999999,4,0,0,0,1,0,1.2995906936517247,1,0,1,0,briony_collection 6,0,1,9,0
collection 6,dan,6,puits d'amour,6,6,NA,1,collection 66,0.9258200997725514,0.8333333333333333,3,0,0,1,0,0,-0.3745424791975895,0.3795379537953796,0,0,0,dan_collection 6,1,1,6,1
collection 6,jon,6,puits d'amour,2,2,NA,1,collection 66,-0.9258200997725514,0.16666666666666666,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,0,0,0,jon_collection 6,0,1,7,0
collection 6,kim-joy,6,puits d'amour,3,5,NA,1,collection 66,-0.4629100498862757,0.3333333333333333,2,0,1,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,0,kim-joy_collection 6,0,1,9,0
collection 6,manon,6,puits d'amour,1,4,NA,1,collection 66,-1.3887301496588271,0,1,1,0,0,0,0,0.2951107899421362,0.6039603960396039,1,0,0,manon_collection 6,0,1,8,0
collection 6,rahul,6,puits d'amour,5,3,NA,1,collection 66,0.4629100498862757,0.6666666666666666,3,0,0,1,0,0,0.629937424511999,0.7343234323432344,0,0,1,rahul_collection 6,0,1,9,0
collection 6,ruby,6,puits d'amour,4,7,NA,1,collection 66,0,0.5,2,0,1,0,0,0,-0.7093691137674523,0.28712871287128716,0,0,1,ruby_collection 6,1,1,9,0
collection 6,briony,7,pavlova,4,5,NA,1,collection 67,0.2672612419124244,0.6000000000000001,3,0,0,1,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,briony_collection 6,1,1,9,0
collection 6,jon,7,pavlova,3,4,NA,1,collection 67,-0.2672612419124244,0.4,2,0,1,0,0,0,0.2951107899421362,0.6039603960396039,0,0,1,jon_collection 6,0,1,7,1
collection 6,kim-joy,7,pavlova,1,6,NA,1,collection 67,-1.3363062095621219,0,1,1,0,0,0,0,-0.3745424791975895,0.3795379537953796,1,0,0,kim-joy_collection 6,1,1,9,0
collection 6,manon,7,pavlova,6,2,NA,1,collection 67,1.3363062095621219,1,4,0,0,0,1,0,0.9647640590818618,0.8679867986798679,0,1,0,manon_collection 6,0,1,8,0
collection 6,rahul,7,pavlova,2,1,NA,1,collection 67,-0.8017837257372732,0.2,1,1,0,0,0,0,1.2995906936517247,1,0,0,0,rahul_collection 6,0,1,9,0
collection 6,ruby,7,pavlova,5,3,NA,1,collection 67,0.8017837257372732,0.8,3,0,0,1,0,0,0.629937424511999,0.7343234323432344,0,0,0,ruby_collection 6,0,1,9,0
collection 6,briony,8,ebieskiver,2,1,NA,1,collection 68,-0.6324555320336759,0.25,1,1,0,0,0,0,1.2995906936517247,1,0,0,0,briony_collection 6,0,1,9,0
collection 6,kim-joy,8,ebieskiver,3,2,NA,1,collection 68,0,0.5,2,0,1,0,0,0,0.9647640590818618,0.8679867986798679,0,0,1,kim-joy_collection 6,0,1,9,0
collection 6,manon,8,ebieskiver,5,4,NA,1,collection 68,1.2649110640673518,1,4,0,0,0,1,0,0.2951107899421362,0.6039603960396039,0,1,0,manon_collection 6,0,1,8,1
collection 6,rahul,8,ebieskiver,4,5,NA,1,collection 68,0.6324555320336759,0.75,3,0,0,1,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,rahul_collection 6,1,1,9,0
collection 6,ruby,8,ebieskiver,1,3,NA,1,collection 68,-1.2649110640673518,0,1,1,0,0,0,0,0.629937424511999,0.7343234323432344,1,0,0,ruby_collection 6,0,1,9,0
collection 6,briony,9,torta setteveli,1,3,NA,1,collection 69,-1.390758974918296,0,1,1,0,0,0,0,0.629937424511999,0.7343234323432344,1,0,0,briony_collection 6,0,1,9,1
collection 6,kim-joy,9,torta setteveli,3,2,NA,1,collection 69,0.1986798535597566,0.3333333333333333,2,0,1,0,0,0,0.9647640590818618,0.8679867986798679,0,0,0,kim-joy_collection 6,0,1,9,1
collection 6,rahul,9,torta setteveli,4,4,NA,1,collection 69,0.9933992677987828,1,4,0,0,0,1,0,0.2951107899421362,0.6039603960396039,0,1,0,rahul_collection 6,1,1,9,1
collection 6,ruby,9,torta setteveli,3,1,NA,1,collection 69,0.1986798535597566,0.3333333333333333,3,0,0,1,0,0,1.2995906936517247,1,0,0,1,ruby_collection 6,0,1,9,1
collection 6,kim-joy,1,campfire pita,2,1,NA,0,collection 61,-1.1316088905225015,0.08333333333333333,1,1,0,0,0,0,1.2995906936517247,1,0,0,0,kim-joy_collection 6,0,1,9,0
collection 6,rahul,2,campfire pita,1,2,NA,0,collection 62,-1.3185240790848065,0,1,1,0,0,0,0,0.9647640590818618,0.8679867986798679,1,0,0,rahul_collection 6,0,1,9,0
collection 6,ruby,3,campfire pita,3,3,NA,0,collection 63,-0.7653459686532836,0.2,2,0,1,0,0,0,0.629937424511999,0.7343234323432344,0,0,0,ruby_collection 6,0,1,9,0
collection 7,alice,1,angel cake,3,5,NA,1,collection 71,-1.027105182026191,0.16666666666666666,1,1,0,0,0,0,-0.03971584462772664,0.48679867986798675,0,0,0,alice_collection 7,0,1,NA,0
collection 7,amelia,1,angel cake,5,4,NA,1,collection 71,-0.5135525910130955,0.3333333333333333,2,0,1,0,0,0,0.2951107899421362,0.6039603960396039,0,0,0,amelia_collection 7,0,1,3,0
collection 7,david,1,angel cake,2,10,NA,1,collection 71,-1.2838814775327387,0.08333333333333333,1,1,0,0,0,0,-1.7138490174770407,0.08910891089108908,0,0,0,david_collection 7,1,1,NA,0
collection 7,dan,1,angel cake,7,9,NA,1,collection 71,0,0.49999999999999994,2,0,1,0,0,0,-1.379022382907178,0.14356435643564358,0,0,1,dan_collection 7,0,1,1,1
collection 7,helena,1,angel cake,1,12,NA,1,collection 71,-1.5406577730392865,0,1,1,0,0,0,0,-2.3835022866167663,0.018151815181518205,1,0,0,helena_collection 7,1,1,5,0
collection 7,henry,1,angel cake,12,1,NA,1,collection 71,1.2838814775327387,0.9166666666666667,4,0,0,0,1,0,1.2995906936517247,1,0,0,0,henry_collection 7,0,1,8,0
collection 7,jamie,1,angel cake,4,13,NA,1,collection 71,-0.7703288865196433,0.25,1,1,0,0,0,0,-2.7183289211866293,0.0016501650165016146,0,0,0,jamie_collection 7,1,1,2,0
collection 7,michael,1,angel cake,10,11,NA,1,collection 71,0.7703288865196433,0.75,3,0,0,1,0,0,-2.0486756520469034,0.04785478547854782,0,0,0,michael_collection 7,1,1,7,0
collection 7,michelle,1,angel cake,13,6,NA,1,collection 71,1.5406577730392865,1,4,0,0,0,1,0,-0.3745424791975895,0.3795379537953796,0,1,0,michelle_collection 7,0,1,5,0
collection 7,phil,1,angel cake,9,8,NA,1,collection 71,0.5135525910130955,0.6666666666666666,3,0,0,1,0,0,-1.0441957483373152,0.20792079207920788,0,0,1,phil_collection 7,0,1,4,0
collection 7,priya,1,angel cake,8,7,NA,1,collection 71,0.25677629550654774,0.5833333333333333,3,0,0,1,0,0,-0.7093691137674523,0.28712871287128716,0,0,1,priya_collection 7,0,1,6,0
collection 7,rosie,1,angel cake,6,2,NA,1,collection 71,-0.25677629550654774,0.41666666666666663,2,0,1,0,0,0,0.9647640590818618,0.8679867986798679,0,0,1,rosie_collection 7,0,1,9,0
collection 7,steph,1,angel cake,11,3,NA,1,collection 71,1.027105182026191,0.8333333333333334,4,0,0,0,1,0,0.629937424511999,0.7343234323432344,0,0,0,steph_collection 7,0,1,NA,0
collection 7,alice,2,fig rolls,2,1,NA,1,collection 72,-1.2480754415067656,0.09090909090909091,1,1,0,0,0,0,1.2995906936517247,1,0,0,0,alice_collection 7,0,1,NA,0
collection 7,amelia,2,fig rolls,5,9,NA,1,collection 72,-0.41602514716892186,0.36363636363636365,2,0,1,0,0,0,-1.379022382907178,0.14356435643564358,0,0,1,amelia_collection 7,1,1,3,0
collection 7,david,2,fig rolls,8,2,NA,1,collection 72,0.41602514716892186,0.6363636363636365,3,0,0,1,0,0,0.9647640590818618,0.8679867986798679,0,0,1,david_collection 7,0,1,NA,0
collection 7,helena,2,fig rolls,9,12,NA,1,collection 72,0.6933752452815365,0.7272727272727274,3,0,0,1,0,0,-2.3835022866167663,0.018151815181518205,0,0,0,helena_collection 7,1,1,5,0
collection 7,henry,2,fig rolls,3,6,NA,1,collection 72,-0.9707253433941511,0.18181818181818182,1,1,0,0,0,0,-0.3745424791975895,0.3795379537953796,0,0,0,henry_collection 7,0,1,8,0
collection 7,jamie,2,fig rolls,10,11,NA,1,collection 72,0.9707253433941511,0.8181818181818183,4,0,0,0,1,0,-2.0486756520469034,0.04785478547854782,0,0,0,jamie_collection 7,1,1,2,1
collection 7,michael,2,fig rolls,4,4,NA,1,collection 72,-0.6933752452815365,0.2727272727272727,2,0,1,0,0,0,0.2951107899421362,0.6039603960396039,0,0,0,michael_collection 7,0,1,7,0
collection 7,michelle,2,fig rolls,11,8,NA,1,collection 72,1.2480754415067656,0.9090909090909093,4,0,0,0,1,0,-1.0441957483373152,0.20792079207920788,0,0,0,michelle_collection 7,0,1,5,0
collection 7,phil,2,fig rolls,1,3,NA,1,collection 72,-1.52542553961938,0,1,1,0,0,0,0,0.629937424511999,0.7343234323432344,1,0,0,phil_collection 7,0,1,4,0
collection 7,priya,2,fig rolls,6,7,NA,1,collection 72,-0.1386750490563073,0.4545454545454546,2,0,1,0,0,0,-0.7093691137674523,0.28712871287128716,0,0,1,priya_collection 7,0,1,6,0
collection 7,rosie,2,fig rolls,7,5,NA,1,collection 72,0.1386750490563073,0.5454545454545455,3,0,0,1,0,0,-0.03971584462772664,0.48679867986798675,0,0,1,rosie_collection 7,0,1,9,0
collection 7,steph,2,fig rolls,12,10,NA,1,collection 72,1.52542553961938,1.0000000000000002,4,0,0,0,1,0,-1.7138490174770407,0.08910891089108908,0,1,0,steph_collection 7,1,1,NA,0
collection 7,alice,3,baps veggie burger,5,7,NA,0,collection 73,-0.30151134457776363,0.4,2,0,1,0,0,0,-0.7093691137674523,0.28712871287128716,0,0,1,alice_collection 7,0,1,NA,0
collection 7,amelia,3,baps veggie burger,7,11,NA,0,collection 73,0.30151134457776363,0.6,3,0,0,1,0,0,-2.0486756520469034,0.04785478547854782,0,0,1,amelia_collection 7,1,1,3,1
